row,dataset,old_var,new_var,text
1531,2023_cohort,Q302_2,WELLNESS_high_blood_pressure_treatment,Have you recieved or are you recieving treatment for the medical conditions listed below? - High blood pressure
1532,2023_cohort,Q302_3,WELLNESS_lung_disease_treatment,Have you recieved or are you recieving treatment for the medical conditions listed below? - Lung disease
1533,2023_cohort,Q302_4,WELLNESS_diabetes_treatment,Have you recieved or are you recieving treatment for the medical conditions listed below? - Diabetes
1534,2023_cohort,Q302_5,WELLNESS_ulcer_stomach_treatment,Have you recieved or are you recieving treatment for the medical conditions listed below? - Ulcer or stomach disease
1535,2023_cohort,Q302_6,WELLNESS_kidney_disease_treatment,Have you recieved or are you recieving treatment for the medical conditions listed below? - Kidney disease
1536,2023_cohort,Q302_7,WELLNESS_liver_disease_treatment,Have you recieved or are you recieving treatment for the medical conditions listed below? - Liver disease
1537,2023_cohort,Q302_8,WELLNESS_anemia_treatment,Have you recieved or are you recieving treatment for the medical conditions listed below? - Anemia or other blood disease
1538,2023_cohort,Q302_9,WELLNESS_cancer_treatment,Have you recieved or are you recieving treatment for the medical conditions listed below? - Cancer
1539,2023_cohort,Q302_10,WELLNESS_depression_treatment,Have you recieved or are you recieving treatment for the medical conditions listed below? - Depression
1540,2023_cohort,Q302_11,WELLNESS_anxiety_treatment,Have you recieved or are you recieving treatment for the medical conditions listed below? - Anxiety
1541,2023_cohort,Q302_12,WELLNESS_osteoarthritis_treatment,"Have you recieved or are you recieving treatment for the medical conditions listed below? - Osteoarthritis, degenerative arthritis"
1542,2023_cohort,Q302_13,WELLNESS_backpain_treatment,Have you recieved or are you recieving treatment for the medical conditions listed below? - Back pain
1543,2023_cohort,Q302_14,WELLNESS_rheumatoid_arthritis_treatment,Have you recieved or are you recieving treatment for the medical conditions listed below? - Rheumatoid arthritis
1544,2023_cohort,Q302_15,WELLNESS_other_treatment,Have you recieved or are you recieving treatment for the medical conditions listed below? - Another medical problem not listed above (please specify)
1545,2023_cohort,Q302_15_TEXT,WELLNESS_other_treatment_open_text,Have you recieved or are you recieving treatment for the medical conditions listed below? - Another medical problem not listed above (please specify) - Text
1546,2023_cohort,Q303_1,WELLNESS_heart_disease_restriction,To what extent do the medical conditions listed below limit your activities? - Heart disease
1547,2023_cohort,Q303_2,WELLNESS_high_blood_pressure_restriction,To what extent do the medical conditions listed below limit your activities? - High blood pressure
1548,2023_cohort,Q303_3,WELLNESS_lung_disease_restriction,To what extent do the medical conditions listed below limit your activities? - Lung disease
1549,2023_cohort,Q303_4,WELLNESS_diabetes_restriction,To what extent do the medical conditions listed below limit your activities? - Diabetes
1550,2023_cohort,Q303_5,WELLNESS_ulcer_stomach_restriction,To what extent do the medical conditions listed below limit your activities? - Ulcer or stomach disease
1551,2023_cohort,Q303_6,WELLNESS_kidney_disease_restriction,To what extent do the medical conditions listed below limit your activities? - Kidney disease
1552,2023_cohort,Q303_7,WELLNESS_liver_disease_restriction,To what extent do the medical conditions listed below limit your activities? - Liver disease
1553,2023_cohort,Q303_8,WELLNESS_anemia_restriction,To what extent do the medical conditions listed below limit your activities? - Anemia or other blood disease
1554,2023_cohort,Q303_9,WELLNESS_cancer_restriction,To what extent do the medical conditions listed below limit your activities? - Cancer
1555,2023_cohort,Q303_10,WELLNESS_depression_restriction,To what extent do the medical conditions listed below limit your activities? - Depression
1556,2023_cohort,Q303_11,WELLNESS_anxiety_restriction,To what extent do the medical conditions listed below limit your activities? - Anxiety
1557,2023_cohort,Q303_12,WELLNESS_osteoarthritis_restriction,"To what extent do the medical conditions listed below limit your activities? - Osteoarthritis, degenerative arthritis"
1558,2023_cohort,Q303_13,WELLNESS_backpain_restriction,To what extent do the medical conditions listed below limit your activities? - Back pain
1559,2023_cohort,Q303_14,WELLNESS_rheumatoid_arthritis_restriction,To what extent do the medical conditions listed below limit your activities? - Rheumatoid arthritis
1560,2023_cohort,Q303_15,WELLNESS_other_restriction,To what extent do the medical conditions listed below limit your activities? - Another medical problem not listed above (please specify)
1561,2023_cohort,Q303_15_TEXT,WELLNESS_other_restriction_open_text,To what extent do the medical conditions listed below limit your activities? - Another medical problem not listed above (please specify) - Text
1562,2023_cohort,Q197,DEMO_height,What is your height?
1563,2023_cohort,Q198,DEMO_weight,What is your weight?
1564,2023_cohort,Q159_1,PSYCH_big_five_inventory_talks,I see myself as someone who - talks a lot
1565,2023_cohort,Q159_2,PSYCH_big_five_inventory_weak_points,I see myself as someone who - notices other people™s weak points
1566,2023_cohort,Q159_3,PSYCH_big_five_inventory_carefully,I see myself as someone who - does things carefully and completely
1567,2023_cohort,Q159_4,PSYCH_big_five_inventory_sad,"I see myself as someone who - is sad, depressed"
1568,2023_cohort,Q159_5,PSYCH_big_five_inventory_original,"I see myself as someone who - is original, comes up with new ideas"
1569,2023_cohort,Q159_6,PSYCH_big_five_inventory_thoughts,I see myself as someone who - keeps their thoughts to themselves
1570,2023_cohort,Q159_7,PSYCH_big_five_inventory_helpful,I see myself as someone who - is helpful and not selfish with others
1571,2023_cohort,Q159_8,PSYCH_big_five_inventory_careless,I see myself as someone who - can be kind of careless
1572,2023_cohort,Q159_9,PSYCH_big_five_inventory_relaxed,"I see myself as someone who - is relaxed, handles stress well"
1573,2023_cohort,Q159_10,PSYCH_big_five_inventory_curious,I see myself as someone who - is curious about lots of different things
1574,2023_cohort,Q159_11,PSYCH_big_five_inventory_energy,I see myself as someone who - has a lot of energy
1575,2023_cohort,Q159_12,PSYCH_big_five_inventory_arguments,I see myself as someone who - starts arguments with others
1576,2023_cohort,Q159_13,PSYCH_big_five_inventory_hard_worker,"I see myself as someone who - is a good, hard worker"
1577,2023_cohort,Q159_14,PSYCH_big_five_inventory_tense,I see myself as someone who - can be tense; not always easy going
1578,2023_cohort,Q159_15,PSYCH_big_five_inventory_clever,I see myself as someone who - clever; thinks a lot
1579,2023_cohort,Q159_16,PSYCH_big_five_inventory_exciting,I see myself as someone who - makes things exciting
1580,2023_cohort,Q159_17,PSYCH_big_five_inventory_forgives,I see myself as someone who - forgives others easily
1581,2023_cohort,Q159_18,PSYCH_big_five_inventory_organized,I see myself as someone who - isn™t very organized
1582,2023_cohort,Q159_19,PSYCH_big_five_inventory_worries,I see myself as someone who - worries a lot
1583,2023_cohort,Q159_20,PSYCH_big_five_inventory_imagination,"I see myself as someone who - has a good, active imagination"
1584,2023_cohort,Q159_21,PSYCH_big_five_inventory_quiet,I see myself as someone who - tends to be quiet
1585,2023_cohort,Q159_22,PSYCH_big_five_inventory_trusts,I see myself as someone who - usually trusts people
1586,2023_cohort,Q159_23,PSYCH_big_five_inventory_lazy,I see myself as someone who - tends to be lazy
1587,2023_cohort,Q159_24,PSYCH_big_five_inventory_steady,I see myself as someone who - doesn™t get upset easily; steady
1588,2023_cohort,Q159_25,PSYCH_big_five_inventory_creative,I see myself as someone who - is creative and inventive
1589,2023_cohort,Q159_26,PSYCH_big_five_inventory_strong_personality,"I see myself as someone who - has a good, strong personality"
1590,2023_cohort,Q159_27,PSYCH_big_five_inventory_cold,I see myself as someone who - can be cold and distant with others
1591,2023_cohort,Q159_28,PSYCH_big_five_inventory_finished,I see myself as someone who - keeps working until things are done
1592,2023_cohort,Q159_29,PSYCH_big_five_inventory_moody,I see myself as someone who - can be moody
1593,2023_cohort,Q159_30,PSYCH_big_five_inventory_artistic_creative,I see myself as someone who - likes artistic and creative experiences
